,Customer Lifetime Value,Response,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Day,State_California,State_Nevada,State_Oregon,State_Washington,Coverage_Extended,Coverage_Premium,Education_College,Education_Doctor,Education_High School or Below,Education_Master,EmploymentStatus_Employed,EmploymentStatus_Medical Leave,EmploymentStatus_Retired,EmploymentStatus_Unemployed,Gender_M,Location Code_Suburban,Location Code_Urban,Marital Status_Married,Marital Status_Single,Sales Channel_Branch,Sales Channel_Call Center,Sales Channel_Web,Vehicle Class_Luxury Car,Vehicle Class_Luxury SUV,Vehicle Class_SUV,Vehicle Class_Sports Car,Vehicle Class_Two-Door Car,Vehicle Size_Medsize,Vehicle Size_Small,Policy_Corporate L2,Policy_Corporate L3,Policy_Personal L1,Policy_Personal L2,Policy_Personal L3,Policy_Special L1,Policy_Special L2,Policy_Special L3,Policy Type_Personal Auto,Policy Type_Special Auto
5449,5229.68034,0,26540,69,13,65,1,5,331.2,54 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5450,3614.078436,0,0,103,35,76,0,1,741.6,47 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5451,2853.512645,0,38798,72,24,48,0,1,332.945455,33 days 00:00:00.000000000,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5452,8543.325539,0,0,117,0,6,0,4,561.6,53 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5453,5150.416511,0,65629,64,21,28,0,3,89.411365,5 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5454,8723.667123000001,0,33291,73,30,2,1,2,172.22616499999998,3 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5455,16477.47799,0,57264,84,0,30,1,2,129.249842,53 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5456,26338.58626,0,60970,110,20,10,0,2,94.49654699999999,14 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5457,4244.470352,0,34220,109,23,71,1,1,523.2,52 days 00:00:00.000000000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5458,5757.442258,1,88997,72,9,71,0,3,174.041566,31 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5459,4826.831451,0,18779,63,10,65,0,4,215.255721,51 days 00:00:00.000000000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5460,8092.87696,1,50825,102,3,46,0,3,369.614729,36 days 00:00:00.000000000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5461,3011.270628,0,0,86,18,41,0,1,569.1304230000001,17 days 00:00:00.000000000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5462,8663.919296,0,29218,72,33,40,0,2,502.369442,53 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5463,2471.5284309999997,1,95697,61,16,55,0,1,114.273025,15 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5464,5627.297887,0,61486,70,2,65,0,3,334.13351,21 days 00:00:00.000000000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5465,7494.0873409999995,0,0,68,6,25,0,2,326.4,37 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5466,5452.625449,0,17723,72,3,40,0,3,345.6,12 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5467,2592.437797,1,72421,65,8,23,0,1,312.0,2 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5468,6721.8937430000005,0,36510,84,10,36,0,6,286.78160099999997,29 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5469,5500.576161,0,35396,70,32,12,0,3,336.0,50 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5470,2550.6590530000003,0,69230,63,31,13,0,1,283.241868,41 days 00:00:00.000000000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5471,7771.5820969999995,0,28054,195,1,63,1,1,571.6632559999999,32 days 00:00:00.000000000,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5472,4236.3014539999995,0,25866,109,20,56,0,1,523.2,33 days 00:00:00.000000000,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5473,9025.067525,0,23675,117,4,31,0,7,707.925645,17 days 00:00:00.000000000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5474,2615.911934,0,0,71,22,45,0,1,340.8,34 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5475,2396.219292,1,0,66,6,71,2,1,433.160284,10 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5476,4784.4162670000005,0,0,68,16,81,0,6,326.4,3 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5477,3873.647046,1,28142,105,18,50,0,1,701.7082389999999,20 days 00:00:00.000000000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5478,7806.137458,0,23706,68,1,56,1,2,326.4,58 days 00:00:00.000000000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5479,4717.625727000001,0,0,131,0,80,0,1,628.8,26 days 00:00:00.000000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5480,5625.908671,0,0,85,34,31,0,3,872.2039269999999,17 days 00:00:00.000000000,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5481,5182.941518,0,83527,64,19,27,1,3,39.127297999999996,33 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5482,6005.214792,1,26876,76,17,72,0,8,364.8,12 days 00:00:00.000000000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5483,9837.507586,0,55099,122,33,86,0,3,260.265417,47 days 00:00:00.000000000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5484,5206.028448,0,71661,65,7,92,0,4,312.0,33 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5486,2837.109178,0,90893,70,8,82,0,1,70.71250699999999,59 days 00:00:00.000000000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5488,3124.933827,0,81285,81,18,2,2,1,441.76536799999997,50 days 00:00:00.000000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5489,13862.10016,0,96950,115,20,74,0,2,633.132017,52 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5490,8200.269735,0,24814,69,31,48,0,2,331.2,22 days 00:00:00.000000000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
5491,8456.268179,0,0,90,14,16,3,2,648.0,14 days 00:00:00.000000000,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5492,2124.173841,0,0,61,17,14,1,1,60.5975,23 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5493,9045.111945,0,52572,113,30,22,0,3,441.62303099999997,6 days 00:00:00.000000000,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5494,3187.3519929999998,0,0,85,27,29,0,1,595.160486,40 days 00:00:00.000000000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5495,8113.962284,0,41701,68,16,74,0,2,64.646458,4 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5497,9087.586819,0,0,80,7,77,0,2,384.0,5 days 00:00:00.000000000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5498,12519.796390000001,0,34179,107,15,26,0,2,770.4,38 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5499,6057.07208,1,27681,83,13,62,0,9,398.4,45 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5500,4967.044247999999,0,0,73,34,2,0,4,359.35328,29 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5501,6933.335325,0,0,70,19,66,1,2,504.0,10 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5502,22399.12944,0,78494,69,21,53,0,2,78.189401,15 days 00:00:00.000000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5503,2162.417356,0,0,66,18,95,2,1,316.8,12 days 00:00:00.000000000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5504,21776.5819,0,56044,182,27,32,0,2,952.849701,16 days 00:00:00.000000000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5505,9095.049868,1,37937,116,11,42,0,5,556.8,11 days 00:00:00.000000000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5506,4228.2480350000005,0,77853,106,12,76,0,1,165.23744399999998,55 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5507,6521.368813,1,72608,82,26,19,3,8,393.6,9 days 00:00:00.000000000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5508,10209.02324,0,36568,128,28,34,0,6,978.6213019999999,28 days 00:00:00.000000000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5509,7600.443798,0,0,110,17,58,2,3,796.987409,13 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5510,3894.623983,0,59578,98,1,50,1,1,403.67601,4 days 00:00:00.000000000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5511,8510.758195999999,0,26032,109,18,25,0,3,638.098653,57 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5512,2712.832687,0,39618,68,0,55,0,1,326.4,22 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5513,2258.7939539999998,0,0,65,8,47,0,1,625.483498,2 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5514,4815.851943,0,59438,124,33,55,0,1,562.667789,40 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5515,8007.399376,1,0,112,12,93,0,3,537.6,2 days 00:00:00.000000000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5516,3008.9695239999996,0,0,87,2,55,0,1,401.484738,7 days 00:00:00.000000000,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5517,2530.705137,1,89451,63,11,2,0,1,61.769564,21 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5518,10787.11572,0,44695,91,26,88,0,2,147.954285,3 days 00:00:00.000000000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5519,11923.75365,0,24581,101,2,86,0,2,484.8,16 days 00:00:00.000000000,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5520,5186.359717,0,0,73,27,95,1,6,194.944319,4 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5521,10103.64886,0,72334,129,26,66,3,6,412.829624,19 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5522,6438.995346,0,19831,83,8,88,0,7,398.4,48 days 00:00:00.000000000,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5523,3909.636524,0,40361,98,3,98,0,1,71.169255,39 days 00:00:00.000000000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5524,13211.01092,0,74656,111,0,6,0,2,504.36592699999994,31 days 00:00:00.000000000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5525,14616.368169999998,0,25358,126,1,13,0,2,750.58561,5 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5526,3732.3450119999998,0,35461,95,26,57,1,1,9.214343,41 days 00:00:00.000000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5527,8750.643581,0,59047,76,2,73,3,2,364.8,21 days 00:00:00.000000000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5528,10662.63422,0,62409,89,16,50,0,2,392.68643199999997,24 days 00:00:00.000000000,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5529,3861.4862689999995,1,93272,95,3,54,0,1,281.110788,6 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5530,9807.829589,0,0,135,18,48,0,4,970.456654,18 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5531,3252.828464,0,20166,83,19,28,0,1,398.4,29 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5532,2711.8998260000003,0,0,74,13,68,0,1,355.2,42 days 00:00:00.000000000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5533,2453.570794,1,29735,69,3,92,0,1,331.2,40 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5534,11228.289659999999,0,0,64,1,63,0,2,772.8385099999999,1 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5535,23020.89147,0,97460,114,20,62,0,2,660.135987,17 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5536,2458.447909,0,57564,63,5,48,1,1,302.4,21 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5537,11160.07706,0,33232,94,21,81,0,2,435.527845,15 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5538,13118.74322,0,11854,113,19,64,0,2,807.721213,40 days 00:00:00.000000000,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5539,6120.185345,0,23843,79,1,42,0,5,344.693511,8 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5540,13881.03947,0,17961,181,28,51,0,3,476.70774900000004,45 days 00:00:00.000000000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
5541,4787.472973,0,0,64,17,84,0,3,360.110955,30 days 00:00:00.000000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5542,8177.048956999999,0,54695,103,6,94,0,5,494.4,43 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5543,3309.248219,0,85632,82,23,4,0,1,7.2574,10 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5544,14635.45158,1,0,139,5,56,0,2,667.2,58 days 00:00:00.000000000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5546,19253.03441,0,39895,160,32,45,0,2,765.591167,38 days 00:00:00.000000000,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5547,6646.749298,0,95815,82,6,95,0,3,393.6,47 days 00:00:00.000000000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5548,8742.472473,0,37224,74,8,23,0,2,355.2,2 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5549,8467.369513,0,0,122,2,73,0,5,1100.088685,3 days 00:00:00.000000000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5550,6992.531494,0,94652,86,18,88,0,3,412.8,53 days 00:00:00.000000000,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5551,13037.03339,0,28582,112,27,24,0,2,537.6,53 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
5552,10883.78785,0,91123,138,32,70,3,8,103.46238100000001,25 days 00:00:00.000000000,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5553,9114.276632,0,85942,116,16,36,2,5,79.340118,55 days 00:00:00.000000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5555,5104.354719,0,77025,64,18,44,2,3,380.917107,31 days 00:00:00.000000000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5556,2174.111987,0,16997,65,35,62,3,1,468.0,44 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5557,9890.210998,0,52408,125,13,12,0,9,179.125777,50 days 00:00:00.000000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5558,8719.125849,0,0,116,7,73,1,7,556.8,46 days 00:00:00.000000000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5559,8516.751366,0,37573,112,3,21,3,3,537.6,50 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5560,11606.84868,0,45893,97,3,75,0,2,465.6,42 days 00:00:00.000000000,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5561,3731.5045840000002,1,0,96,31,34,0,1,460.8,55 days 00:00:00.000000000,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5562,3303.090814,0,29385,88,18,8,2,1,422.4,59 days 00:00:00.000000000,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
5563,8888.875454,0,21509,81,24,24,1,2,413.492922,28 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5565,4923.950434,0,31093,63,3,78,0,3,302.4,30 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
